CustomerId,Recency,Frequency,Monetary,Cluster,is_high_risk,avg_hour,avg_day_of_week,weekend_rate,transaction_month,std_amount,max_amount,min_amount,log_monetary,reversal_rate,unique_products,unique_providers,avg_daily_transactions,monetary_per_transaction,negative_amount_count,positive_amount_sum,velocity_last_30_days,recency_frequency_ratio
CustomerId_1945,24.03,4,6850.0,2,0,9.0,6.0,1.0,1,2786.388044284811,5000.0,-1000.0,8.832149906002899,50.0,2,2,4.0,1712.5,2.0,8000.0,4.0,6.0075
CustomerId_1946,0.18,20,80000.0,2,0,10.25,3.8,0.1,2,7262.013639842819,11000.0,-5000.0,11.289794413577894,40.0,2,4,2.5,4000.0,8.0,116000.0,20.0,0.009
CustomerId_1947,80.12,28,164530.0,0,1,12.46,2.43,0.2143,11,18850.028458429388,100000.0,-100.0,12.010854281281146,35.71,2,4,4.0,5876.07,10.0,165000.0,0.0,2.8614
CustomerId_1950,46.8,9,39000.0,0,1,15.11,4.0,0.0,12,6442.049363362563,10000.0,-5000.0,10.571342565808699,33.33,2,3,4.5,4333.33,3.0,50000.0,0.0,5.2
CustomerId_1951,37.58,2,2000.0,0,1,19.5,6.0,1.0,1,0.0,1000.0,1000.0,7.601402334583733,0.0,1,1,2.0,1000.0,0.0,2000.0,0.0,18.79
CustomerId_1956,1.1,60,118840.0,2,0,12.58,3.53,0.3667,2,3301.394988494484,11000.0,-1000.0,11.685541744216334,41.67,3,3,5.0,1980.67,25.0,121500.0,47.0,0.0183
CustomerId_1961,2.98,1,1000.0,2,0,10.0,6.0,1.0,2,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,1.0,2.98
CustomerId_1963,85.91,6,14450.0,0,1,14.0,2.67,0.0,11,2165.736980029354,5000.0,-50.0,9.57851889529833,16.67,2,4,3.0,2408.33,1.0,14500.0,0.0,14.3183
CustomerId_1965,5.07,25,126500.0,2,0,8.36,4.0,0.0,2,5732.801089636141,10000.0,-5000.0,11.748005492256807,24.0,2,3,6.25,5060.0,6.0,147510.0,13.0,0.2028
CustomerId_1966,66.94,1,10000.0,0,1,11.0,5.0,1.0,12,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,0.0,66.94
CustomerId_1967,15.58,5,8950.0,2,0,16.6,4.2,0.8,1,11258.13039540758,20000.0,-11000.0,9.099520536870939,60.0,2,2,1.67,1790.0,3.0,21000.0,5.0,3.116
CustomerId_1968,2.72,8,17650.0,2,0,14.25,5.0,0.5,2,5218.335633678068,10000.0,-5000.0,9.77854771798028,25.0,2,3,4.0,2206.25,2.0,23650.0,8.0,0.34
CustomerId_1969,1.1,106,579084.0,2,0,13.24,2.62,0.1792,2,20162.076796765512,120000.0,-5000.0,13.269204550616282,38.68,5,4,3.42,5463.06,41.0,594000.0,11.0,0.0104
CustomerId_1970,19.9,7,13750.0,2,0,12.71,0.86,0.0,1,2484.068283702209,5000.0,-1000.0,9.528866827722945,42.86,2,2,3.5,1964.29,3.0,15000.0,2.0,2.8429
CustomerId_1971,46.94,6,19000.0,0,1,11.0,4.0,0.0,12,7626.707459098367,10000.0,-5000.0,9.852246888342531,50.0,2,3,6.0,3166.67,3.0,30000.0,0.0,7.8233
CustomerId_1972,36.01,2,-500.0,0,1,9.0,1.0,0.0,1,1060.6601717798212,500.0,-1000.0,6.2166061010848646,50.0,2,2,2.0,-250.0,1.0,500.0,0.0,18.005
CustomerId_1973,5.09,10,40000.0,2,0,10.5,4.0,0.0,2,6182.41233033047,10000.0,-5000.0,10.596659732783579,30.0,2,3,5.0,4000.0,3.0,51000.0,10.0,0.509
CustomerId_1974,0.11,25,97000.0,2,0,11.8,3.36,0.08,2,7724.851670636359,20000.0,-5000.0,11.48247656671073,40.0,3,4,2.78,3880.0,10.0,143000.0,25.0,0.0044
CustomerId_1975,53.56,6,19000.0,0,1,20.0,4.0,0.0,12,7626.707459098367,10000.0,-5000.0,9.852246888342531,50.0,2,4,6.0,3166.67,3.0,30000.0,0.0,8.9267
CustomerId_1976,0.88,144,404177.0,2,0,16.17,3.89,0.4931,2,9508.915128728373,80000.0,-5000.0,12.909610653969631,41.67,3,4,24.0,2806.78,60.0,413100.0,144.0,0.0061
CustomerId_1978,32.71,6,20000.0,2,0,16.0,4.0,0.0,1,7814.516406449389,11000.0,-5000.0,9.90353755128617,50.0,2,3,6.0,3333.33,3.0,31000.0,0.0,5.4517
CustomerId_1979,82.12,181,306568.0,0,1,14.19,2.88,0.1381,11,6898.632414515774,50000.0,-1250.0,12.633198131371273,46.96,4,3,30.17,1693.75,85.0,312700.0,0.0,0.4537
CustomerId_1980,0.94,2,100500.0,2,0,11.0,1.0,0.0,2,70357.12472806148,100000.0,500.0,11.51792295668052,0.0,2,2,2.0,50250.0,0.0,100500.0,2.0,0.47
CustomerId_1981,42.62,8,4965.0,0,1,7.25,2.25,0.0,1,632.0117398321919,1500.0,-75.0,8.510369966068112,37.5,2,3,2.67,620.62,3.0,5100.0,0.0,5.3275
CustomerId_1983,60.71,13,24000.0,0,1,13.62,4.0,0.0,12,3659.37503421358,10000.0,-5000.0,10.085850775128717,15.38,2,3,13.0,1846.15,2.0,30000.0,0.0,4.67
CustomerId_1984,33.85,1,540000.0,2,0,13.0,3.0,0.0,1,0.0,540000.0,540000.0,13.199326270390594,0.0,1,1,1.0,540000.0,0.0,540000.0,0.0,33.85
CustomerId_1985,0.7,73,178584.0,2,0,8.68,2.33,0.1233,2,7108.232383749499,40000.0,-7000.0,12.092819957335317,46.58,4,5,3.65,2446.36,34.0,200598.0,21.0,0.0096
CustomerId_1986,36.05,2,-500.0,0,1,8.0,1.0,0.0,1,1060.6601717798212,500.0,-1000.0,6.2166061010848646,50.0,2,2,2.0,-250.0,1.0,500.0,0.0,18.025
CustomerId_1987,0.13,425,2311966.6,2,0,12.63,3.11,0.3224,2,11998.507370822303,120000.0,-5000.0,14.65360949483538,45.65,3,4,6.16,5439.92,194.0,2357600.0,118.0,0.0003
CustomerId_1988,18.92,24,1912705.0,2,0,16.25,2.79,0.0,1,61491.39269882955,200000.0,-5000.0,14.464029551300563,16.67,3,3,8.0,79696.04,4.0,1923800.0,24.0,0.7883
CustomerId_1990,32.6,6,20000.0,2,0,19.0,4.0,0.0,1,7814.516406449389,11000.0,-5000.0,9.90353755128617,50.0,2,3,6.0,3333.33,3.0,31000.0,0.0,5.4333
CustomerId_1991,11.8,4,10000.0,2,0,14.0,4.0,0.0,2,6757.711644237764,10000.0,-5000.0,9.210440366976517,50.0,2,3,4.0,2500.0,2.0,16000.0,4.0,2.95
CustomerId_1994,20.82,9,2995.0,2,0,16.89,1.78,0.2222,1,672.4354574562859,1000.0,-1000.0,8.005033344637111,44.44,2,3,1.8,332.78,4.0,4100.0,5.0,2.3133
CustomerId_1995,10.74,278,947156.64,2,0,12.19,3.29,0.3273,2,11041.284924524174,102269.0,-5000.0,13.761220820828068,42.09,4,4,4.79,3407.04,117.0,985523.0,46.0,0.0386
CustomerId_1996,14.68,16,53882.0,2,0,15.62,4.44,0.8125,1,3765.4440176425405,10000.0,-1000.0,10.89457030826157,18.75,3,3,3.2,3367.62,3.0,56000.0,16.0,0.9175
CustomerId_1997,85.91,5,3260.0,0,1,13.2,4.8,0.8,11,437.62998069145124,1000.0,-40.0,8.089789175789319,20.0,2,3,2.5,652.0,1.0,3300.0,0.0,17.182
CustomerId_1998,12.67,3,20000.0,2,0,17.0,3.0,0.0,1,2886.751345948129,10000.0,5000.0,9.90353755128617,0.0,1,1,3.0,6666.67,0.0,20000.0,3.0,4.2233
CustomerId_1999,24.12,2,101500.0,2,0,8.5,5.0,0.5,1,69650.01794687493,100000.0,1500.0,11.527823929632195,0.0,2,1,1.0,50750.0,0.0,101500.0,2.0,12.06
CustomerId_2,83.72,1,-10000.0,0,1,16.0,2.0,0.0,11,0.0,-10000.0,-10000.0,9.210440366976517,100.0,1,1,1.0,-10000.0,1.0,0.0,0.0,83.72
CustomerId_2001,81.1,14,9770.0,0,1,9.64,2.86,0.2143,11,1007.3283672966028,2000.0,-1000.0,9.187174093944343,50.0,2,2,2.8,697.86,7.0,11000.0,0.0,5.7929
CustomerId_2002,10.71,2,5500.0,2,0,16.0,5.0,1.0,2,3181.9805153394636,5000.0,500.0,8.612685172875459,0.0,2,1,2.0,2750.0,0.0,5500.0,2.0,5.355
CustomerId_2003,11.0,15,92574.0,2,0,16.47,3.07,0.1333,2,11944.158170419547,40000.0,-1000.0,11.435774405781814,46.67,4,3,5.0,6171.6,7.0,95000.0,15.0,0.7333
CustomerId_2004,71.97,2,1500.0,0,1,13.0,2.5,0.5,12,353.5533905932738,1000.0,500.0,7.313886831633462,0.0,2,1,1.0,750.0,0.0,1500.0,0.0,35.985
CustomerId_2006,54.74,75,720830.0,0,1,11.39,2.79,0.28,12,39290.24859466571,300000.0,-5000.0,13.488159992120604,45.33,4,4,4.17,9611.07,34.0,728500.0,0.0,0.7299
CustomerId_2007,86.1,1,500.0,0,1,7.0,0.0,0.0,11,0.0,500.0,500.0,6.2166061010848646,0.0,1,1,1.0,500.0,0.0,500.0,0.0,86.1
CustomerId_2008,82.25,1,500.0,0,1,3.0,4.0,0.0,11,0.0,500.0,500.0,6.2166061010848646,0.0,1,1,1.0,500.0,0.0,500.0,0.0,82.25
CustomerId_2009,12.22,15,65000.0,2,0,11.87,3.87,0.0,2,5948.189000103509,10000.0,-5000.0,11.082157933374816,26.67,2,3,3.75,4333.33,4.0,81000.0,15.0,0.8147
CustomerId_2012,46.6,17,45500.0,0,1,13.59,4.41,0.4118,12,4558.444006972761,10000.0,-5000.0,10.725489582719506,11.76,2,3,5.67,2676.47,2.0,55500.0,0.0,2.7412
CustomerId_2013,5.06,146,351506.0,2,0,11.76,3.53,0.1507,2,7176.15944719219,50000.0,-14000.0,12.769984904686057,33.56,5,3,4.17,2407.58,49.0,502695.0,51.0,0.0347
CustomerId_2014,32.74,6,20000.0,2,0,16.0,4.0,0.0,1,7814.516406449389,11000.0,-5000.0,9.90353755128617,50.0,2,3,6.0,3333.33,3.0,31000.0,0.0,5.4567
CustomerId_2015,4.96,10,40000.0,2,0,12.7,4.0,0.0,2,6182.41233033047,10000.0,-5000.0,10.596659732783579,30.0,2,3,5.0,4000.0,3.0,51000.0,10.0,0.496
CustomerId_2016,54.14,15,14778.0,0,1,10.07,3.33,0.3333,12,1605.44961214697,5000.0,-1000.0,9.600962533214572,46.67,2,3,2.14,985.2,7.0,16100.0,0.0,3.6093
CustomerId_2017,21.69,85,119965.0,2,0,12.58,0.82,0.0,1,5519.083148723256,50000.0,-1000.0,11.694963648284377,48.24,4,3,42.5,1411.35,41.0,123500.0,85.0,0.2552
CustomerId_2018,1.02,9,30000.0,2,0,6.89,3.67,0.0,2,7262.9195231669755,11000.0,-5000.0,10.308985993422082,44.44,2,4,3.0,3333.33,4.0,46000.0,9.0,0.1133
CustomerId_2019,84.99,1,2000.0,0,1,10.0,1.0,0.0,11,0.0,2000.0,2000.0,7.601402334583733,0.0,1,1,1.0,2000.0,0.0,2000.0,0.0,84.99
CustomerId_2020,11.6,5,15000.0,2,0,19.0,4.0,0.0,2,6745.368781616021,10000.0,-5000.0,9.61587214452889,40.0,2,3,5.0,3000.0,2.0,21000.0,5.0,2.32
CustomerId_2022,83.99,4,1425.0,0,1,9.25,1.0,0.0,11,498.48729505708906,1000.0,-50.0,7.262628600974241,50.0,2,2,2.0,356.25,2.0,1500.0,0.0,20.9975
CustomerId_2025,32.7,6,19000.0,2,0,17.0,4.0,0.0,1,7626.707459098367,10000.0,-5000.0,9.852246888342531,50.0,2,3,6.0,3166.67,3.0,30000.0,0.0,5.45
CustomerId_2029,3.12,1,1000.0,2,0,7.0,6.0,1.0,2,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,1.0,3.12
CustomerId_2030,18.85,1,2000.0,2,0,13.0,4.0,0.0,1,0.0,2000.0,2000.0,7.601402334583733,0.0,1,1,1.0,2000.0,0.0,2000.0,1.0,18.85
CustomerId_2032,2.01,67,239000.0,2,0,11.84,3.75,0.1791,2,5660.131384589817,10000.0,-5000.0,12.384223015005313,19.4,3,3,2.79,3567.16,13.0,300000.0,39.0,0.03
CustomerId_2033,7.7,76,105350.0,2,0,15.59,2.88,0.3026,2,2070.821595151878,5000.0,-3500.0,11.565052911356245,31.58,2,4,3.45,1386.18,24.0,122070.0,37.0,0.1013
CustomerId_2034,18.06,15,54000.0,2,0,16.8,4.2,0.2,1,4781.661396866753,10000.0,-5000.0,10.896757843893464,20.0,3,3,5.0,3600.0,3.0,65000.0,10.0,1.204
CustomerId_2035,9.4,10,21680.0,2,0,12.0,4.0,0.5,2,3449.0443120764144,10000.0,-1000.0,9.98419157995109,40.0,2,3,2.0,2168.0,4.0,23000.0,10.0,0.94
CustomerId_2036,86.19,1,50000.0,0,1,5.0,0.0,0.0,11,0.0,50000.0,50000.0,10.819798284210286,0.0,1,1,1.0,50000.0,0.0,50000.0,0.0,86.19
CustomerId_2039,56.73,1,500.0,0,1,16.0,1.0,0.0,12,0.0,500.0,500.0,6.2166061010848646,0.0,1,1,1.0,500.0,0.0,500.0,0.0,56.73
CustomerId_2040,1.04,1,150000.0,2,0,9.0,1.0,0.0,2,0.0,150000.0,150000.0,11.918397239722838,0.0,1,1,1.0,150000.0,0.0,150000.0,1.0,1.04
CustomerId_2041,9.06,7,30480.0,2,0,11.14,1.71,0.0,2,4444.692929561641,10000.0,-500.0,10.32485881766135,28.57,2,3,2.33,4354.29,2.0,31000.0,1.0,1.2943
CustomerId_2042,0.11,20,90000.0,2,0,11.4,3.8,0.1,2,7236.602866858979,10000.0,-5000.0,11.407576060361786,35.0,2,4,2.5,4500.0,7.0,125000.0,20.0,0.0055
CustomerId_2046,50.11,1,5000.0,0,1,7.0,1.0,0.0,12,0.0,5000.0,5000.0,8.517393171418904,0.0,1,1,1.0,5000.0,0.0,5000.0,0.0,50.11
CustomerId_2048,17.72,1,-1000.0,2,0,16.0,5.0,1.0,1,0.0,-1000.0,-1000.0,6.90875477931522,100.0,1,1,1.0,-1000.0,1.0,0.0,1.0,17.72
CustomerId_2049,66.0,1,1000.0,0,1,10.0,6.0,1.0,12,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,0.0,66.0
CustomerId_2051,4.9,61,310200.0,2,0,12.13,3.98,0.0164,2,6138.344947013371,10000.0,-5000.0,12.644975753446007,24.59,2,4,3.81,5085.25,15.0,380400.0,18.0,0.0803
CustomerId_2052,2.69,197,278224.0,2,0,12.53,3.01,0.2741,2,4230.456330457459,27000.0,-5000.0,12.536185417841626,42.13,5,3,7.58,1412.3,83.0,296600.0,35.0,0.0137
CustomerId_2053,15.61,1,1000.0,2,0,19.0,0.0,0.0,1,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,1.0,15.61
CustomerId_2054,13.82,8,4880.0,2,0,19.88,1.25,0.0,1,1196.9365659286807,3000.0,-1000.0,8.493105395887147,50.0,2,3,4.0,610.0,4.0,6000.0,8.0,1.7275
CustomerId_2055,29.99,12,34590.0,2,0,8.5,2.83,0.4167,1,4208.811373988882,11000.0,-1000.0,10.451348811602948,41.67,3,4,2.4,2882.5,5.0,36000.0,1.0,2.4992
CustomerId_2056,38.62,20,42875.0,0,1,12.65,3.25,0.15,1,4503.141264717331,20000.0,-1000.0,10.66606750781141,35.0,4,4,4.0,2143.75,7.0,44650.0,0.0,1.931
CustomerId_2057,53.59,6,19000.0,0,1,19.0,4.0,0.0,12,7626.707459098367,10000.0,-5000.0,9.852246888342531,50.0,2,3,6.0,3166.67,3.0,30000.0,0.0,8.9317
CustomerId_2059,43.1,1,1100.0,0,1,7.0,1.0,0.0,1,0.0,1100.0,1100.0,7.00397413672268,0.0,1,1,1.0,1100.0,0.0,1100.0,0.0,43.1
CustomerId_2061,11.75,14,40000.0,2,0,15.71,4.0,0.0,2,5263.914057884229,10000.0,-5000.0,10.596659732783579,21.43,2,3,7.0,2857.14,3.0,51000.0,14.0,0.8393
CustomerId_2062,4.78,17,44405.0,2,0,12.12,3.12,0.0588,2,5590.863377764076,10000.0,-5000.0,10.701129874425522,41.18,2,3,1.7,2612.06,7.0,64900.0,4.0,0.2812
CustomerId_2063,12.06,24,100000.0,2,0,10.08,3.5,0.0,2,5952.103513203047,10000.0,-5000.0,11.51293546492023,25.0,2,3,3.43,4166.67,6.0,126000.0,14.0,0.5025
CustomerId_2064,17.55,40,81095.0,2,0,15.02,3.02,0.325,1,2984.4223741037868,11000.0,-350.0,11.303388917062236,40.0,3,3,2.22,2027.38,16.0,82400.0,5.0,0.4388
CustomerId_2065,29.08,7,6900.0,2,0,8.14,1.14,0.0,1,837.015673745264,2000.0,-50.0,8.839421607620602,28.57,3,3,2.33,985.71,2.0,7000.0,5.0,4.1543
CustomerId_2067,0.01,1,2000.0,2,0,9.0,2.0,0.0,2,0.0,2000.0,2000.0,7.601402334583733,0.0,1,1,1.0,2000.0,0.0,2000.0,1.0,0.01
CustomerId_2068,0.11,119,297838.0,2,0,13.18,3.07,0.1008,2,4999.861459069105,20000.0,-5000.0,12.604308351033575,26.89,5,5,2.53,2502.84,32.0,377750.0,28.0,0.0009
CustomerId_2069,1.74,50,235515.0,2,0,15.64,2.82,0.26,2,5492.1125605317875,20500.0,-5000.0,12.369534130682771,32.0,3,5,3.33,4710.3,16.0,242960.0,21.0,0.0348
CustomerId_2071,12.49,1,10000.0,2,0,22.0,3.0,0.0,1,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,1.0,12.49
CustomerId_2072,0.52,34,141000.0,2,0,13.41,3.91,0.0882,2,7028.652842779598,11000.0,-5000.0,11.856522261533737,35.29,2,5,3.4,4147.06,12.0,197000.0,23.0,0.0153
CustomerId_2073,39.18,1,1000.0,0,1,5.0,5.0,1.0,1,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,0.0,39.18
CustomerId_2074,53.6,6,19000.0,0,1,19.0,4.0,0.0,12,7626.707459098367,10000.0,-5000.0,9.852246888342531,50.0,2,3,6.0,3166.67,3.0,30000.0,0.0,8.9333
CustomerId_2075,17.66,7,12860.0,2,0,15.29,3.57,0.5714,1,2096.9876353610534,3500.0,-1000.0,9.461954755266087,42.86,2,2,2.33,1837.14,3.0,14000.0,2.0,2.5229
CustomerId_2076,78.93,1,1500.0,0,1,11.0,0.0,0.0,11,0.0,1500.0,1500.0,7.313886831633462,0.0,1,1,1.0,1500.0,0.0,1500.0,0.0,78.93
CustomerId_2078,23.98,8,59930.0,2,0,9.38,2.62,0.125,1,12771.07383056391,30000.0,-1000.0,11.000949179446842,37.5,3,3,2.0,7491.25,3.0,61600.0,2.0,2.9975
CustomerId_2081,51.91,1,4000.0,0,1,12.0,6.0,1.0,12,0.0,4000.0,4000.0,8.294299608857235,0.0,1,1,1.0,4000.0,0.0,4000.0,0.0,51.91
CustomerId_2083,28.58,1,1000.0,2,0,20.0,1.0,0.0,1,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,1.0,28.58
CustomerId_2085,70.85,1,5000.0,0,1,13.0,1.0,0.0,12,0.0,5000.0,5000.0,8.517393171418904,0.0,1,1,1.0,5000.0,0.0,5000.0,0.0,70.85
CustomerId_2086,7.75,3,51480.0,2,0,17.33,0.33,0.0,2,15311.329138908875,26000.0,-520.0,10.848968086540825,33.33,2,3,1.5,17160.0,1.0,52000.0,1.0,2.5833
CustomerId_2089,85.49,6,9920.0,0,1,16.0,0.0,0.0,11,1385.7945975744985,3000.0,-40.0,9.202409001649903,33.33,3,2,6.0,1653.33,2.0,10000.0,0.0,14.2483
CustomerId_2093,5.2,25,162000.0,2,0,8.12,4.0,0.0,2,9691.577099041553,21000.0,-5000.0,11.995357787034976,36.0,2,3,6.25,6480.0,9.0,203000.0,18.0,0.208
CustomerId_2094,2.16,156,492544.6,2,0,11.02,2.52,0.2179,2,7646.634548806151,50000.0,-9000.0,13.107342324140687,40.38,5,4,5.57,3157.34,63.0,531400.0,16.0,0.0138
CustomerId_2095,2.98,1,10000.0,2,0,10.0,6.0,1.0,2,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,1.0,2.98
CustomerId_2097,32.61,3,100000.0,2,0,17.0,3.33,0.0,1,57951.12883571236,100000.0,-5000.0,11.51293546492023,33.33,3,2,1.5,33333.33,1.0,105000.0,0.0,10.87
CustomerId_2098,74.64,1,10000.0,0,1,18.0,4.0,0.0,11,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,0.0,74.64
CustomerId_2099,88.95,5,20000.0,0,1,11.0,4.0,0.0,11,6558.963332722634,10000.0,-5000.0,9.90353755128617,40.0,2,3,5.0,4000.0,2.0,25200.0,0.0,17.79
CustomerId_2101,79.27,1,500.0,0,1,3.0,0.0,0.0,11,0.0,500.0,500.0,6.2166061010848646,0.0,1,1,1.0,500.0,0.0,500.0,0.0,79.27
CustomerId_2102,53.66,7,39000.0,0,1,14.57,4.0,0.0,12,9431.456989902512,20000.0,-5000.0,10.571342565808699,42.86,2,3,7.0,5571.43,3.0,50000.0,0.0,7.6657
CustomerId_2103,53.85,6,19000.0,0,1,13.0,4.0,0.0,12,7626.707459098367,10000.0,-5000.0,9.852246888342531,50.0,2,3,6.0,3166.67,3.0,30000.0,0.0,8.975
CustomerId_2104,67.59,6,19000.0,0,1,19.0,4.0,0.0,12,7626.707459098367,10000.0,-5000.0,9.852246888342531,50.0,2,3,6.0,3166.67,3.0,30000.0,0.0,11.265
CustomerId_2105,19.8,1,1000.0,2,0,14.0,3.0,0.0,1,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,1.0,19.8
CustomerId_2106,0.88,14,50000.0,2,0,15.93,3.93,0.1429,2,8741.715073003834,20000.0,-5000.0,10.819798284210286,50.0,2,4,2.33,3571.43,7.0,81000.0,14.0,0.0629
CustomerId_2107,11.93,7,40000.0,2,0,10.43,4.0,0.0,2,8385.787295861286,20000.0,-5000.0,10.596659732783579,28.57,2,3,7.0,5714.29,2.0,45500.0,7.0,1.7043
CustomerId_2108,32.16,2,40500.0,2,0,6.0,5.0,1.0,1,353.5533905932738,20500.0,20000.0,10.609081944147828,0.0,1,2,2.0,20250.0,0.0,40500.0,0.0,16.08
CustomerId_2109,37.18,3,1000.0,0,1,7.0,2.0,0.3333,1,1154.7005383792516,1000.0,-1000.0,6.90875477931522,33.33,2,3,1.5,333.33,1.0,2000.0,0.0,12.3933
CustomerId_2110,90.06,1,1000.0,0,1,8.0,3.0,0.0,11,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,0.0,90.06
CustomerId_2111,0.01,111,247368.0,2,0,12.2,2.3,0.1351,2,5759.448196081073,50000.0,-5000.0,12.41863642793664,40.54,3,3,3.08,2228.54,45.0,305968.0,57.0,0.0001
CustomerId_2115,26.2,1,2000.0,2,0,5.0,4.0,0.0,1,0.0,2000.0,2000.0,7.601402334583733,0.0,1,1,1.0,2000.0,0.0,2000.0,1.0,26.2
CustomerId_2116,84.6,1,2000.0,0,1,19.0,1.0,0.0,11,0.0,2000.0,2000.0,7.601402334583733,0.0,1,1,1.0,2000.0,0.0,2000.0,0.0,84.6
CustomerId_2117,0.03,14,50000.0,2,0,13.21,3.71,0.0714,2,7303.4689936125105,11000.0,-5000.0,10.819798284210286,42.86,2,4,2.33,3571.43,6.0,76000.0,14.0,0.0021
CustomerId_2120,18.74,5,20000.0,2,0,16.0,4.0,0.0,1,6745.368781616021,10000.0,-5000.0,9.90353755128617,40.0,2,3,5.0,4000.0,2.0,26000.0,5.0,3.748
CustomerId_2122,8.69,1,500.0,2,0,17.0,0.0,0.0,2,0.0,500.0,500.0,6.2166061010848646,0.0,1,1,1.0,500.0,0.0,500.0,1.0,8.69
CustomerId_2123,38.14,4,2500.0,0,1,5.75,6.0,1.0,1,1250.0,2000.0,-1000.0,7.824445930877619,25.0,2,3,4.0,625.0,1.0,3500.0,0.0,9.535
CustomerId_2126,0.68,18,10300.0,2,0,11.56,1.56,0.0,2,1221.61563973364,5000.0,-1000.0,9.239996256883693,38.89,2,3,3.6,572.22,7.0,11550.0,18.0,0.0378
CustomerId_2127,0.46,9,18650.0,2,0,13.33,3.0,0.0,2,2510.496852108053,5000.0,-1000.0,9.833655042937448,44.44,3,4,4.5,2072.22,4.0,20000.0,9.0,0.0511
CustomerId_2130,11.09,29,103476.0,2,0,13.21,3.93,0.2759,2,7623.147548862224,30000.0,-1000.0,11.547104644770322,44.83,4,3,3.62,3568.14,13.0,106464.0,29.0,0.3824
CustomerId_2133,35.5,9,59800.0,2,0,11.0,4.11,0.3333,1,8477.633972859277,22000.0,-5000.0,10.998777662206932,33.33,2,3,1.8,6644.44,3.0,65600.0,0.0,3.9444
CustomerId_2134,32.82,17,80000.0,2,0,15.65,3.65,0.0588,1,6026.137920367747,11000.0,-5000.0,11.289794413577894,23.53,2,3,2.43,4705.88,4.0,96000.0,0.0,1.9306
CustomerId_2135,3.73,82,131300.04,2,0,9.18,3.99,0.2683,2,3904.8436248748717,10000.0,-5000.0,11.785247981051597,14.63,2,4,2.56,1601.22,12.0,176843.0,17.0,0.0455
CustomerId_2136,60.69,2,950.0,0,1,17.0,4.0,0.0,12,742.4621202458749,1000.0,-50.0,6.85751406254539,50.0,2,2,2.0,475.0,1.0,1000.0,0.0,30.345
CustomerId_2137,5.02,40,164000.0,2,0,9.02,3.95,0.0,2,5648.008498577175,10000.0,-5000.0,12.00762780434872,20.0,2,3,4.44,4100.0,8.0,200000.0,21.0,0.1255
CustomerId_2138,5.0,14,80000.0,2,0,11.43,3.86,0.0,2,6591.7030766372845,11000.0,-5000.0,11.289794413577894,28.57,2,3,3.5,5714.29,4.0,96000.0,8.0,0.3571
CustomerId_2139,53.03,1,1000.0,0,1,9.0,5.0,1.0,12,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,0.0,53.03
CustomerId_2140,0.65,13,50000.0,2,0,14.0,3.85,0.0769,2,8060.667402539258,15000.0,-5000.0,10.819798284210286,46.15,2,4,2.6,3846.15,6.0,76000.0,13.0,0.05
CustomerId_2141,63.89,1,10000.0,0,1,12.0,1.0,0.0,12,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,0.0,63.89
CustomerId_2142,33.08,28,125700.0,2,0,10.93,3.79,0.0,1,7006.575709617586,10200.0,-5000.0,11.741661349996177,35.71,2,3,4.67,4489.29,10.0,171200.0,0.0,1.1814
CustomerId_2143,54.03,1,500000.0,0,1,9.0,4.0,0.0,12,0.0,500000.0,500000.0,13.122365377402328,0.0,1,1,1.0,500000.0,0.0,500000.0,0.0,54.03
CustomerId_2144,54.9,4,17000.0,0,1,12.0,3.0,0.0,12,6652.0673478250355,10000.0,-2000.0,9.741027444837728,50.0,2,2,4.0,4250.0,2.0,20000.0,0.0,13.725
CustomerId_2145,0.2,19,70000.0,2,0,9.37,4.05,0.1579,2,7318.565672915146,11000.0,-5000.0,11.156264806643742,42.11,2,4,2.38,3684.21,8.0,106000.0,19.0,0.0105
CustomerId_2147,1.77,1,10000.0,2,0,15.0,0.0,0.0,2,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,1.0,1.77
